order_id,product_name,department,aisle
19385,Drinkable Blueberry Non-Fat Yogurt,dairy eggs,yogurt
20342,Drinkable Blueberry Non-Fat Yogurt,dairy eggs,yogurt
19485,Non Fat Raspberry Yogurt,dairy eggs,yogurt
20018,Non Fat Raspberry Yogurt,dairy eggs,yogurt
23566,Non Fat Raspberry Yogurt,dairy eggs,yogurt
20137,Total 2% Lowfat Greek Strained Yogurt with Peach,dairy eggs,yogurt
23395,Total 2% Lowfat Greek Strained Yogurt with Peach,dairy eggs,yogurt
20147,Low Fat Kefir Cultured Milk Smoothie Lowfat Probiotic Blueberry,dairy eggs,yogurt
20147,Kefir Cultured Strawberry Milk Drink,dairy eggs,yogurt
20342,0% Fat Organic Greek Vanilla Yogurt,dairy eggs,yogurt
20342,Yogurt Tubes Blueberry,dairy eggs,yogurt
20632,Yobaby Organic Plain Yogurt,dairy eggs,yogurt
25341,Yobaby Organic Plain Yogurt,dairy eggs,yogurt
20708,M&M's Vanilla Lowfat Yogurt,dairy eggs,yogurt
21270,Greek Plain Whole Milk Yogurt,dairy eggs,yogurt
21463,Strained Whole-Milk Yogurt Blueberry,dairy eggs,yogurt
21463,Strained Non Fat Orange & Ginger Yogurt,dairy eggs,yogurt
21463,Icelandic Style Cream-Skyr 2% Milkfat Strained Low-Fat Yogurt Vanilla & Cardamon,dairy eggs,yogurt
21847,Unsweetened Whole Milk Strawberry Yogurt,dairy eggs,yogurt
22019,Whole Milk Greek Plain,dairy eggs,yogurt
22486,Flip™ Low-Fat Key Lime Crumble Greek Yogurt,dairy eggs,yogurt
22486,Flip™ Low-Fat Almond Coco Loco Lowfat Greek Yogurt,dairy eggs,yogurt
22748,Capretta Greek Original Goat Yogurt,dairy eggs,yogurt
22875,Total 0% Blueberry Acai Greek Yogurt,dairy eggs,yogurt
22875,Total 2% with Raspberry Pomegranate Lowfat Greek Strained Yogurt,dairy eggs,yogurt
23395,Total 0% with Honey Nonfat Greek Strained Yogurt,dairy eggs,yogurt
24368,Total 0% with Honey Nonfat Greek Strained Yogurt,dairy eggs,yogurt
23566,Icelandic Style Fat Free Plain Yogurt,dairy eggs,yogurt
24416,Non Fat Greek Yogurt,dairy eggs,yogurt
24996,Original Strawberry Banana Yogurt,dairy eggs,yogurt
24997,Organic Greek Plain Nonfat Yogurt,dairy eggs,yogurt
25219,Non-Fat Blueberry on the Bottom Greek Yogurt,dairy eggs,yogurt
25315,Banana Chia Pod,dairy eggs,yogurt
1,Organic 4% Milk Fat Whole Milk Cottage Cheese,dairy eggs,other creams cheeses
1145,2% Low Fat Cottage Cheese,dairy eggs,other creams cheeses
1572,Organic Sour Cream,dairy eggs,other creams cheeses
2603,Organic Sour Cream,dairy eggs,other creams cheeses
12768,Organic Sour Cream,dairy eggs,other creams cheeses
20253,Organic Sour Cream,dairy eggs,other creams cheeses
1983,Cream Cheese Spread,dairy eggs,other creams cheeses
4347,Cream Cheese Spread,dairy eggs,other creams cheeses
12887,Cream Cheese Spread,dairy eggs,other creams cheeses
1994,Reduced-fat Soft Cream Cheese,dairy eggs,other creams cheeses
3056,Reduced-fat Soft Cream Cheese,dairy eggs,other creams cheeses
19583,Reduced-fat Soft Cream Cheese,dairy eggs,other creams cheeses
2888,Pure & Natural Sour Cream,dairy eggs,other creams cheeses
12770,Pure & Natural Sour Cream,dairy eggs,other creams cheeses
15701,Pure & Natural Sour Cream,dairy eggs,other creams cheeses
19241,Pure & Natural Sour Cream,dairy eggs,other creams cheeses
22663,Pure & Natural Sour Cream,dairy eggs,other creams cheeses
24466,Pure & Natural Sour Cream,dairy eggs,other creams cheeses
2888,Whipped Cream Cheese Spread,dairy eggs,other creams cheeses
3397,Whole Milk Ricotta Cheese,dairy eggs,other creams cheeses
3422,On the Go Low Fat Cottage Cheese,dairy eggs,other creams cheeses
3785,Philadelphia Cream Cheese,dairy eggs,other creams cheeses
16184,Philadelphia Cream Cheese,dairy eggs,other creams cheeses
4006,Organic Small Curd Cottage Cheese,dairy eggs,other creams cheeses
4203,Balanced Breaks Pepper Jack Natural Cheese Honey Roasted Peanuts & Raisins Snacks,dairy eggs,other creams cheeses
4203,"Balanced Breaks Natural Sharp White Cheddar Cheese, Cashews, Golden Raisin Medley Snacks",dairy eggs,other creams cheeses
4234,Lowfat 2% Milkfat Cottage Cheese,dairy eggs,other creams cheeses
13358,Lowfat 2% Milkfat Cottage Cheese,dairy eggs,other creams cheeses
14287,Lowfat 2% Milkfat Cottage Cheese,dairy eggs,other creams cheeses
21005,Lowfat 2% Milkfat Cottage Cheese,dairy eggs,other creams cheeses
24482,Lowfat 2% Milkfat Cottage Cheese,dairy eggs,other creams cheeses
4305,Grade A Pasteurized 2% Milkfat Lowfat Cottage Cheese with Pineapple,dairy eggs,other creams cheeses
4968,All Natural Sour Cream,dairy eggs,other creams cheeses
4968,Original Whipped Cream Cheese,dairy eggs,other creams cheeses
8704,Original Whipped Cream Cheese,dairy eggs,other creams cheeses
5354,Organic Cream Cheese Bar,dairy eggs,other creams cheeses
11168,Organic Cream Cheese Bar,dairy eggs,other creams cheeses
5796,Philadelphia Original Cream Cheese,dairy eggs,other creams cheeses
14946,Philadelphia Original Cream Cheese,dairy eggs,other creams cheeses
23960,Philadelphia Original Cream Cheese,dairy eggs,other creams cheeses
6443,Lactose Free Cream Cheese,dairy eggs,other creams cheeses
6842,Plain Better Than Cream Cheese,dairy eggs,other creams cheeses
11282,Plain Better Than Cream Cheese,dairy eggs,other creams cheeses
7559,Original Sour Cream,dairy eggs,other creams cheeses
8121,Cream Cheese,dairy eggs,other creams cheeses
9180,Sour Cream,dairy eggs,other creams cheeses
15019,Sour Cream,dairy eggs,other creams cheeses
16969,Sour Cream,dairy eggs,other creams cheeses
21189,Sour Cream,dairy eggs,other creams cheeses
25501,Sour Cream,dairy eggs,other creams cheeses
9926,Grade A Pasturized Lowfat Cottage Cheese,dairy eggs,other creams cheeses
10285,Organic Cultured Low Fat 1% Cottage Cheese,dairy eggs,other creams cheeses
12995,Lowfat Small Curd Cottage Cheese,dairy eggs,other creams cheeses
15091,Lowfat Small Curd Cottage Cheese,dairy eggs,other creams cheeses
20358,Lowfat Small Curd Cottage Cheese,dairy eggs,other creams cheeses
14287,Spicy Jalapeno Cream Cheese Spread,dairy eggs,other creams cheeses
15091,4% Milkfat Large Curd Cottage Cheese,dairy eggs,other creams cheeses
15664,Lowfat Cottage Cheese 2%,dairy eggs,other creams cheeses
15701,Cream Cheese Bar,dairy eggs,other creams cheeses
16677,Creme Fraiche,dairy eggs,other creams cheeses
16722,Pure & Natural Light Sour Cream,dairy eggs,other creams cheeses
17752,Pure & Natural Light Sour Cream,dairy eggs,other creams cheeses
17112,Whipped Cream Cheese,dairy eggs,other creams cheeses
17982,Whipped Cream Cheese,dairy eggs,other creams cheeses
18915,Whipped Cream Cheese,dairy eggs,other creams cheeses
19097,Whipped Cream Cheese,dairy eggs,other creams cheeses
20358,Whipped Cream Cheese,dairy eggs,other creams cheeses
24230,Whipped Cream Cheese,dairy eggs,other creams cheeses
17148,1/3 Less Fat Cream Cheese,dairy eggs,other creams cheeses
19428,Garden Vegetable Cream Cheese Spread,dairy eggs,other creams cheeses
20249,4% Milkfat Small Curd Cottage Cheese,dairy eggs,other creams cheeses
20708,Lowfat & Strawberry Topping Cottage Cheese,dairy eggs,other creams cheeses
23294,Organic Cottage Cheese,dairy eggs,other creams cheeses
23669,Philadelphia Cream Cheese Spread,dairy eggs,other creams cheeses
24664,Philadelphia Cream Cheese Spread,dairy eggs,other creams cheeses
23744,Dairy-Free Chive Cream Cheese,dairy eggs,other creams cheeses
23960,Ricotta Whole Milk Cheese,dairy eggs,other creams cheeses
24239,Organic Low Fat Cottage Cheese,dairy eggs,other creams cheeses
24365,Organic Low Fat Cottage Cheese,dairy eggs,other creams cheeses
24734,Smoked Salmon Cream Cheese Spread,dairy eggs,other creams cheeses
1,Organic Whole String Cheese,dairy eggs,packaged cheese
2445,Organic Whole String Cheese,dairy eggs,packaged cheese
4695,Organic Whole String Cheese,dairy eggs,packaged cheese
6286,Organic Whole String Cheese,dairy eggs,packaged cheese
8721,Organic Whole String Cheese,dairy eggs,packaged cheese
9879,Organic Whole String Cheese,dairy eggs,packaged cheese
13890,Organic Whole String Cheese,dairy eggs,packaged cheese
14922,Organic Whole String Cheese,dairy eggs,packaged cheese
16824,Organic Whole String Cheese,dairy eggs,packaged cheese
17613,Organic Whole String Cheese,dairy eggs,packaged cheese
18769,Organic Whole String Cheese,dairy eggs,packaged cheese
25166,Organic Whole String Cheese,dairy eggs,packaged cheese
98,Organic Sliced Provalone Cheese,dairy eggs,packaged cheese
98,Baby Swiss Slices Cheese,dairy eggs,packaged cheese
14170,Baby Swiss Slices Cheese,dairy eggs,packaged cheese
98,Organic Stringles Mozzarella String Cheese,dairy eggs,packaged cheese
9934,Organic Stringles Mozzarella String Cheese,dairy eggs,packaged cheese
18207,Organic Stringles Mozzarella String Cheese,dairy eggs,packaged cheese
393,Shredded Mexican Blend Cheese,dairy eggs,packaged cheese
4914,Shredded Mexican Blend Cheese,dairy eggs,packaged cheese
13055,Shredded Mexican Blend Cheese,dairy eggs,packaged cheese
19241,Shredded Mexican Blend Cheese,dairy eggs,packaged cheese
878,Shredded Mild Cheddar Cheese,dairy eggs,packaged cheese
1145,Shredded Mild Cheddar Cheese,dairy eggs,packaged cheese
9926,Shredded Mild Cheddar Cheese,dairy eggs,packaged cheese
11490,Shredded Mild Cheddar Cheese,dairy eggs,packaged cheese
12950,Shredded Mild Cheddar Cheese,dairy eggs,packaged cheese
22875,Shredded Mild Cheddar Cheese,dairy eggs,packaged cheese
23200,Shredded Mild Cheddar Cheese,dairy eggs,packaged cheese
1145,Light Mozzarella String Cheese,dairy eggs,packaged cheese
5903,Light Mozzarella String Cheese,dairy eggs,packaged cheese
22800,Light Mozzarella String Cheese,dairy eggs,packaged cheese
24239,Light Mozzarella String Cheese,dairy eggs,packaged cheese
1591,Ultra Thin Sliced Provolone Cheese,dairy eggs,packaged cheese
1851,Light Semisoft Cheese,dairy eggs,packaged cheese
19485,Light Semisoft Cheese,dairy eggs,packaged cheese
1955,Organic American Cheese Singles,dairy eggs,packaged cheese
2029,Organic American Cheese Singles,dairy eggs,packaged cheese
9720,Organic American Cheese Singles,dairy eggs,packaged cheese
17112,Organic American Cheese Singles,dairy eggs,packaged cheese
17912,Organic American Cheese Singles,dairy eggs,packaged cheese
1955,Organic Sticks Low Moisture Part Skim Mozzarella String Cheese,dairy eggs,packaged cheese
2029,Organic Sticks Low Moisture Part Skim Mozzarella String Cheese,dairy eggs,packaged cheese
5365,Organic Sticks Low Moisture Part Skim Mozzarella String Cheese,dairy eggs,packaged cheese
7697,Organic Sticks Low Moisture Part Skim Mozzarella String Cheese,dairy eggs,packaged cheese
10818,Organic Sticks Low Moisture Part Skim Mozzarella String Cheese,dairy eggs,packaged cheese
11340,Organic Sticks Low Moisture Part Skim Mozzarella String Cheese,dairy eggs,packaged cheese
12950,Organic Sticks Low Moisture Part Skim Mozzarella String Cheese,dairy eggs,packaged cheese
13562,Organic Sticks Low Moisture Part Skim Mozzarella String Cheese,dairy eggs,packaged cheese
17973,Organic Sticks Low Moisture Part Skim Mozzarella String Cheese,dairy eggs,packaged cheese
19794,Organic Sticks Low Moisture Part Skim Mozzarella String Cheese,dairy eggs,packaged cheese
20385,Organic Sticks Low Moisture Part Skim Mozzarella String Cheese,dairy eggs,packaged cheese
23294,Organic Sticks Low Moisture Part Skim Mozzarella String Cheese,dairy eggs,packaged cheese
25341,Organic Sticks Low Moisture Part Skim Mozzarella String Cheese,dairy eggs,packaged cheese
1994,Creamy Swiss Garlic & Herb Spreadable Cheese Wedges,dairy eggs,packaged cheese
20951,Creamy Swiss Garlic & Herb Spreadable Cheese Wedges,dairy eggs,packaged cheese
1994,American Cheese Slices 12 Count,dairy eggs,packaged cheese
4968,American Cheese Slices 12 Count,dairy eggs,packaged cheese
25676,American Cheese Slices 12 Count,dairy eggs,packaged cheese
2068,Aged Reserve Cheese,dairy eggs,packaged cheese
2318,Provolone Slices,dairy eggs,packaged cheese
2389,Provolone Slices,dairy eggs,packaged cheese
20667,Provolone Slices,dairy eggs,packaged cheese
2445,Grated Parmesan,dairy eggs,packaged cheese
6000,Grated Parmesan,dairy eggs,packaged cheese
6129,Grated Parmesan,dairy eggs,packaged cheese
6357,Grated Parmesan,dairy eggs,packaged cheese
12768,Grated Parmesan,dairy eggs,packaged cheese
12950,Grated Parmesan,dairy eggs,packaged cheese
13988,Grated Parmesan,dairy eggs,packaged cheese
15168,Grated Parmesan,dairy eggs,packaged cheese
16153,Grated Parmesan,dairy eggs,packaged cheese
16824,Grated Parmesan,dairy eggs,packaged cheese
17207,Grated Parmesan,dairy eggs,packaged cheese
17982,Grated Parmesan,dairy eggs,packaged cheese
19485,Grated Parmesan,dairy eggs,packaged cheese
20342,Grated Parmesan,dairy eggs,packaged cheese
22901,Grated Parmesan,dairy eggs,packaged cheese
23294,Grated Parmesan,dairy eggs,packaged cheese
23566,Grated Parmesan,dairy eggs,packaged cheese
2445,Feta Cheese Crumbles,dairy eggs,packaged cheese
2937,Feta Cheese Crumbles,dairy eggs,packaged cheese
4979,Feta Cheese Crumbles,dairy eggs,packaged cheese
5933,Feta Cheese Crumbles,dairy eggs,packaged cheese
7034,Feta Cheese Crumbles,dairy eggs,packaged cheese
7697,Feta Cheese Crumbles,dairy eggs,packaged cheese
8595,Feta Cheese Crumbles,dairy eggs,packaged cheese
10301,Feta Cheese Crumbles,dairy eggs,packaged cheese
11168,Feta Cheese Crumbles,dairy eggs,packaged cheese
19485,Feta Cheese Crumbles,dairy eggs,packaged cheese
22875,Feta Cheese Crumbles,dairy eggs,packaged cheese
2445,Marinated Cabecou,dairy eggs,packaged cheese
2445,Medium Cheddar Cheese,dairy eggs,packaged cheese
2822,Stringles Organic Colby Jack Cheese,dairy eggs,packaged cheese
2888,Shredded Sharp Cheddar Cheese,dairy eggs,packaged cheese
7386,Shredded Sharp Cheddar Cheese,dairy eggs,packaged cheese
12847,Shredded Sharp Cheddar Cheese,dairy eggs,packaged cheese
23813,Shredded Sharp Cheddar Cheese,dairy eggs,packaged cheese
24996,Shredded Sharp Cheddar Cheese,dairy eggs,packaged cheese
2888,Natural Finely Shredded Triple Cheddar Cheese,dairy eggs,packaged cheese
4203,Natural Finely Shredded Triple Cheddar Cheese,dairy eggs,packaged cheese
20911,Natural Finely Shredded Triple Cheddar Cheese,dairy eggs,packaged cheese
2888,Low Moisture Part Skim Mozzarella String Cheese,dairy eggs,packaged cheese
17360,Low Moisture Part Skim Mozzarella String Cheese,dairy eggs,packaged cheese
2937,Natural String Cheese,dairy eggs,packaged cheese
2937,Shredded Parmesan,dairy eggs,packaged cheese
3740,Shredded Parmesan,dairy eggs,packaged cheese
4711,Shredded Parmesan,dairy eggs,packaged cheese
12723,Shredded Parmesan,dairy eggs,packaged cheese
14142,Shredded Parmesan,dairy eggs,packaged cheese
14317,Shredded Parmesan,dairy eggs,packaged cheese
15019,Shredded Parmesan,dairy eggs,packaged cheese
15131,Shredded Parmesan,dairy eggs,packaged cheese
16428,Shredded Parmesan,dairy eggs,packaged cheese
17982,Shredded Parmesan,dairy eggs,packaged cheese
18414,Shredded Parmesan,dairy eggs,packaged cheese
20162,Shredded Parmesan,dairy eggs,packaged cheese
22875,Shredded Parmesan,dairy eggs,packaged cheese
22921,Shredded Parmesan,dairy eggs,packaged cheese
23294,Shredded Parmesan,dairy eggs,packaged cheese
24365,Shredded Parmesan,dairy eggs,packaged cheese
3103,Fresh Mozzarella All-Natural Sliced Cheese,dairy eggs,packaged cheese
3785,Fresh Mozzarella All-Natural Sliced Cheese,dairy eggs,packaged cheese
3103,Shredded Parmigiano Reggiano,dairy eggs,packaged cheese
4201,Shredded Parmigiano Reggiano,dairy eggs,packaged cheese
23084,Shredded Parmigiano Reggiano,dairy eggs,packaged cheese
3484,Classic Blend Vegan Shreds Cheese,dairy eggs,packaged cheese
3563,Low-Moisture Part-Skim Mozzarella String Cheese Family Size,dairy eggs,packaged cheese
3733,Organic Fancy Shredded Mozzarella Cheese,dairy eggs,packaged cheese
12768,Organic Fancy Shredded Mozzarella Cheese,dairy eggs,packaged cheese
25472,Organic Fancy Shredded Mozzarella Cheese,dairy eggs,packaged cheese
3785,Creamy Spicy Pepper Jack Cheese Wedge,dairy eggs,packaged cheese
3785,Tomato & Basil Jack Cheese Slices,dairy eggs,packaged cheese
3785,Natural Shredded Mexican Style Four Cheese,dairy eggs,packaged cheese
24090,Natural Shredded Mexican Style Four Cheese,dairy eggs,packaged cheese
3817,Provolone,dairy eggs,packaged cheese
6357,Provolone,dairy eggs,packaged cheese
6443,Provolone,dairy eggs,packaged cheese
3901,Shredded Mozzarella,dairy eggs,packaged cheese
5933,Shredded Mozzarella,dairy eggs,packaged cheese
7019,Shredded Mozzarella,dairy eggs,packaged cheese
11646,Shredded Mozzarella,dairy eggs,packaged cheese
11861,Shredded Mozzarella,dairy eggs,packaged cheese
16303,Shredded Mozzarella,dairy eggs,packaged cheese
20342,Shredded Mozzarella,dairy eggs,packaged cheese
21189,Shredded Mozzarella,dairy eggs,packaged cheese
3957,Mild Sliced Cheddar Cheese,dairy eggs,packaged cheese
11930,Mild Sliced Cheddar Cheese,dairy eggs,packaged cheese
18675,Mild Sliced Cheddar Cheese,dairy eggs,packaged cheese
4092,Mozzarella Cheese,dairy eggs,packaged cheese
10626,Mozzarella Cheese,dairy eggs,packaged cheese
13066,Mozzarella Cheese,dairy eggs,packaged cheese
4092,Sharp Cheddar Cheese,dairy eggs,packaged cheese
7997,Sharp Cheddar Cheese,dairy eggs,packaged cheese
11646,Sharp Cheddar Cheese,dairy eggs,packaged cheese
17236,Sharp Cheddar Cheese,dairy eggs,packaged cheese
17610,Sharp Cheddar Cheese,dairy eggs,packaged cheese
17637,Sharp Cheddar Cheese,dairy eggs,packaged cheese
17713,Sharp Cheddar Cheese,dairy eggs,packaged cheese
17779,Sharp Cheddar Cheese,dairy eggs,packaged cheese
19636,Sharp Cheddar Cheese,dairy eggs,packaged cheese
20316,Sharp Cheddar Cheese,dairy eggs,packaged cheese
20385,Sharp Cheddar Cheese,dairy eggs,packaged cheese
21060,Sharp Cheddar Cheese,dairy eggs,packaged cheese
25428,Sharp Cheddar Cheese,dairy eggs,packaged cheese
4194,Creamy Swiss French Onion Wedges Cheese,dairy eggs,packaged cheese
4217,Natural Sliced Vermont Sharp White Cheddar Cheese,dairy eggs,packaged cheese
12151,Natural Sliced Vermont Sharp White Cheddar Cheese,dairy eggs,packaged cheese
4234,American Cheese slices,dairy eggs,packaged cheese
4269,Ultra Thin Slices Sharp Cheddar Cheese,dairy eggs,packaged cheese
23813,Ultra Thin Slices Sharp Cheddar Cheese,dairy eggs,packaged cheese
4309,Fresh Mozzarella Cheese,dairy eggs,packaged cheese
17196,Fresh Mozzarella Cheese,dairy eggs,packaged cheese
4309,Sliced White American Cheese,dairy eggs,packaged cheese
4437,Mozzarella di Bufala Campana,dairy eggs,packaged cheese
19173,Mozzarella di Bufala Campana,dairy eggs,packaged cheese
4577,Organic Shredded Mozzarella,dairy eggs,packaged cheese
6000,Organic Shredded Mozzarella,dairy eggs,packaged cheese
11759,Organic Shredded Mozzarella,dairy eggs,packaged cheese
12538,Organic Shredded Mozzarella,dairy eggs,packaged cheese
12950,Organic Shredded Mozzarella,dairy eggs,packaged cheese
4590,Medium Cheddar Natural Cheese,dairy eggs,packaged cheese
20708,Medium Cheddar Natural Cheese,dairy eggs,packaged cheese
4790,Medium Cheddar Cheese Block,dairy eggs,packaged cheese
14654,Medium Cheddar Cheese Block,dairy eggs,packaged cheese
18888,Medium Cheddar Cheese Block,dairy eggs,packaged cheese
4918,Original Semisoft Cheese,dairy eggs,packaged cheese
6454,Original Semisoft Cheese,dairy eggs,packaged cheese
8121,Original Semisoft Cheese,dairy eggs,packaged cheese
9653,Original Semisoft Cheese,dairy eggs,packaged cheese
12723,Original Semisoft Cheese,dairy eggs,packaged cheese
12768,Original Semisoft Cheese,dairy eggs,packaged cheese
19583,Original Semisoft Cheese,dairy eggs,packaged cheese
23566,Original Semisoft Cheese,dairy eggs,packaged cheese
5081,Seriously Sharp Cheddar Cheese,dairy eggs,packaged cheese
5299,Parmesan Cheese,dairy eggs,packaged cheese
12770,Parmesan Cheese,dairy eggs,packaged cheese
5299,Goats Milk Feta,dairy eggs,packaged cheese
5460,Triple Creme Goat Brie,dairy eggs,packaged cheese
5466,Reduced Fat Provolone Cheese with Smoke Flavor,dairy eggs,packaged cheese
5643,Raw Goat Milk Mild Cheddar Cheese,dairy eggs,packaged cheese
5743,Organic Raw Sharp Cheddar Cheese,dairy eggs,packaged cheese
14922,Organic Raw Sharp Cheddar Cheese,dairy eggs,packaged cheese
15168,Organic Raw Sharp Cheddar Cheese,dairy eggs,packaged cheese
5836,"Balanced Breaks Gouda Cheese, Honey Roasted Peanuts & Cranberries",dairy eggs,packaged cheese
5836,Balanced Breaks White Cheddar with Cashews & Cranberries Cheese Snacks,dairy eggs,packaged cheese
6129,Pure Goat Milk Cheese Log,dairy eggs,packaged cheese
6180,Pure Goat Milk Herb Chabis Cheese,dairy eggs,packaged cheese
6286,Slices Cheddar Cheese,dairy eggs,packaged cheese
6349,Natural Deli Style Sliced Swiss Cheese,dairy eggs,packaged cheese
6349,Natural Deli Style Sliced Extra Sharp Cheddar Cheese,dairy eggs,packaged cheese
6349,Natural Sliced Baby Swiss Cheese,dairy eggs,packaged cheese
17752,Natural Sliced Baby Swiss Cheese,dairy eggs,packaged cheese
6695,Mozzarella String Cheese,dairy eggs,packaged cheese
8616,Mozzarella String Cheese,dairy eggs,packaged cheese
10287,Mozzarella String Cheese,dairy eggs,packaged cheese
6842,Provolone Cheese,dairy eggs,packaged cheese
6948,Emmentaler Swiss Slices,dairy eggs,packaged cheese
11930,Emmentaler Swiss Slices,dairy eggs,packaged cheese
20137,Emmentaler Swiss Slices,dairy eggs,packaged cheese
7264,Mozzarella Ciliegine Fresh,dairy eggs,packaged cheese
7615,Shredded Low-Moisture Part-Skim Mozzarella Cheese,dairy eggs,packaged cheese
13887,Shredded Low-Moisture Part-Skim Mozzarella Cheese,dairy eggs,packaged cheese
7746,Sharp Cheddar Cheese Shredded,dairy eggs,packaged cheese
7876,Goat Cheese Crumbles,dairy eggs,packaged cheese
16143,Goat Cheese Crumbles,dairy eggs,packaged cheese
21847,Goat Cheese Crumbles,dairy eggs,packaged cheese
22875,Goat Cheese Crumbles,dairy eggs,packaged cheese
7916,Mild Shredded Cheddar Cheese,dairy eggs,packaged cheese
8231,Light String Cheese,dairy eggs,packaged cheese
8231,2% Shredded Sharp Cheddar Cheese,dairy eggs,packaged cheese
8316,Finely Shredded Mozzarella Cheese,dairy eggs,packaged cheese
21417,Finely Shredded Mozzarella Cheese,dairy eggs,packaged cheese
